Compagnie,Heure_du_départ,Heure_arrivée,Prix,Durée,aéroport,jour_du_vol,Compagnie_code,weekend_verif
LUFTHANSA,7:30 AM,10:50 AM,421.0,4 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,9:55 AM,4:05 PM,421.0,7 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
LUFTHANSA,2:30 PM,11:10 PM,421.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,10:35 AM,11:10 PM,421.0,13 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,7:35 PM,11:10 PM,421.0,4 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,6:05 AM,10:50 AM,421.0,5 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-15,7,True
LUFTHANSA,7:30 AM,10:50 AM,421.0,4 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-15,7,True
ITA,4:50 PM,9:35 AM+1,421.0,17 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
ITA,7:05 PM,9:35 AM+1,421.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
ITA,7:05 PM,5:00 PM+1,421.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
ITA,9:30 PM,9:35 AM+1,421.0,13 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
ITA,9:30 PM,5:00 PM+1,421.0,20 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
LUFTHANSA,6:35 PM,11:10 PM,421.0,5 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
ITA,4:50 PM,9:35 AM+1,425.0,17 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-08,6,True
ITA,7:05 PM,5:00 PM+1,425.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-08,6,True
ITA,9:30 PM,5:00 PM+1,425.0,20 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-08,6,True
ITA,7:05 PM,9:35 AM+1,425.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-11,6,False
ITA,10:45 AM,5:05 PM+1,429.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-17,6,False
ROYAL AIR MAROC,7:30 AM,4:55 PM,430.0,10 hr 25 min,ORYParis-Orly Airport,2024-09-20,10,False
ROYAL AIR MAROC,7:30 AM,10:50 AM+1,430.0,28 hr 20 min,ORYParis-Orly Airport,2024-09-14,10,True
ROYAL AIR MAROC,1:00 PM,10:50 AM+1,430.0,22 hr 50 min,ORYParis-Orly Airport,2024-09-19,10,False
ROYAL AIR MAROC,2:25 PM,5:00 PM+1,430.0,27 hr 35 min,ORYParis-Orly Airport,2024-09-27,10,False
ROYAL AIR MAROC,7:30 AM,5:00 PM,430.0,10 hr 30 min,ORYParis-Orly Airport,2024-09-21,10,True
ROYAL AIR MAROC,7:30 AM,4:55 PM,430.0,10 hr 25 min,ORYParis-Orly Airport,2024-09-27,10,False
AIR EUROPA,7:25 PM,12:50 AM+1,433.0,6 hr 25 min,ORYParis-Orly Airport,2024-09-05,2,False
AIR EUROPA,5:10 PM,12:50 AM+1,433.0,8 hr 40 min,ORYParis-Orly Airport,2024-09-05,2,False
LUFTHANSA,6:05 AM,11:10 PM,436.0,18 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,6:05 AM,11:10 PM,436.0,18 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
LUFTHANSA,7:25 AM,11:10 PM,436.0,16 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
ITA,7:30 AM,9:35 AM+1,459.0,27 hr 5 min,ORYParis-Orly Airport,2024-09-14,6,True
ITA,7:20 PM,5:00 PM+1,459.0,22 hr 40 min,ORYParis-Orly Airport,2024-09-22,6,True
ITA,7:20 PM,9:35 AM+1,463.0,15 hr 15 min,ORYParis-Orly Airport,2024-09-08,6,True
ITA,9:30 PM,5:00 PM+1,464.0,20 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-08,6,True
ITA,7:05 PM,5:00 PM+1,464.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-08,6,True
ITA,1:55 PM,5:05 PM+1,474.0,28 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-21,6,True
LUFTHANSA,8:30 PM,10:50 AM+1,479.0,15 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,9:00 AM,11:10 PM,483.0,15 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,2:25 PM,11:10 PM,483.0,9 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
LUFTHANSA,2:30 PM,11:10 PM,483.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,9:00 AM,11:10 PM,483.0,15 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,8:10 AM,11:10 PM,483.0,16 hr,CDGParis Charles de Gaulle Airport,2024-09-15,7,True
LUFTHANSA,8:10 AM,11:10 PM,483.0,16 hr,CDGParis Charles de Gaulle Airport,2024-09-22,7,True
LUFTHANSA,9:00 AM,11:10 PM,483.0,15 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-11,7,False
LUFTHANSA,12:10 PM,11:10 PM,483.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-08,7,True
LUFTHANSA,12:10 PM,11:10 PM,483.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
LUFTHANSA,6:45 AM,11:10 PM,483.0,17 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
LUFTHANSA,9:00 AM,4:05 PM,483.0,8 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
LUFTHANSA,6:45 AM,11:10 PM,483.0,17 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
LUFTHANSA,6:45 AM,4:05 PM,483.0,10 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
LUFTHANSA,9:00 AM,11:10 PM,483.0,15 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
LUFTHANSA,12:10 PM,11:10 PM,483.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,2:30 PM,11:10 PM,483.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
LUFTHANSA,9:00 AM,11:10 PM,483.0,15 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
LUFTHANSA,6:45 AM,11:10 PM,483.0,17 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,6:45 AM,11:10 PM,483.0,17 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,6:05 AM,4:25 PM,484.0,11 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,6:05 AM,4:25 PM,484.0,11 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-21,7,True
LUFTHANSA,7:30 AM,4:25 PM,484.0,9 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,9:45 AM,4:25 PM,484.0,7 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,10:35 AM,4:25 PM,484.0,6 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,6:05 AM,10:50 AM,487.0,5 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
LUFTHANSA,6:30 PM,11:10 PM,487.0,5 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-19,7,False
LUFTHANSA,6:05 AM,10:55 AM,487.0,5 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,9:55 AM,11:10 PM,487.0,14 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-08,7,True
LUFTHANSA,6:30 PM,11:10 PM,487.0,5 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,7:30 AM,10:50 AM,487.0,4 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
LUFTHANSA,11:30 AM,11:10 PM,487.0,12 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-22,7,True
LUFTHANSA,10:35 AM,11:10 PM,487.0,13 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,6:30 PM,11:10 PM,487.0,5 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,11:30 AM,11:10 PM,487.0,12 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,8:35 PM,4:25 PM+1,495.0,20 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,2:30 PM,10:50 AM+1,495.0,21 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,9:00 AM,10:50 AM+1,495.0,26 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,6:05 AM,11:10 PM,502.0,18 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,6:30 PM,10:50 AM+1,509.0,17 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,7:45 PM,10:50 AM+1,509.0,16 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,2:30 PM,10:50 AM+1,509.0,21 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
LUFTHANSA,9:45 AM,10:50 AM+1,509.0,26 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,9:45 AM,10:50 AM+1,509.0,26 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-21,7,True
LUFTHANSA,2:30 PM,10:50 AM+1,509.0,21 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-21,7,True
LUFTHANSA,6:30 PM,10:50 AM+1,509.0,17 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-21,7,True
LUFTHANSA,2:30 PM,10:50 AM+1,509.0,21 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-20,7,False
LUFTHANSA,9:45 AM,10:50 AM+1,509.0,26 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
LUFTHANSA,2:30 PM,10:50 AM+1,509.0,21 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,10:35 AM,10:50 AM+1,509.0,25 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
LUFTHANSA,10:35 AM,10:50 AM+1,509.0,25 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,7:35 PM,4:05 PM+1,509.0,21 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,11:30 AM,10:50 AM+1,509.0,24 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,6:35 PM,4:05 PM+1,509.0,22 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,2:30 PM,4:05 PM+1,509.0,26 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
ITA,7:20 PM,5:00 PM+1,511.0,22 hr 40 min,ORYParis-Orly Airport,2024-09-15,6,True
ITA,7:05 PM,5:00 PM+1,512.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
ITA,7:05 PM,5:00 PM+1,512.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-22,6,True
ITA,9:30 PM,5:00 PM+1,512.0,20 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
EGYPTAIR,10:05 PM,10:00 AM+1,516.0,12 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-15,5,True
EGYPTAIR,10:05 PM,10:00 AM+1,516.0,12 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-20,5,False
EGYPTAIR,10:05 PM,10:00 AM+1,516.0,12 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-10,5,False
EGYPTAIR,10:05 PM,10:00 AM+1,516.0,12 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-08,5,True
EGYPTAIR,10:05 PM,10:00 AM+1,516.0,12 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-27,5,False
EGYPTAIR,10:05 PM,10:00 AM+1,516.0,12 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-11,5,False
EGYPTAIR,10:05 PM,10:00 AM+1,516.0,12 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-22,5,True
EGYPTAIR,10:05 PM,10:00 AM+1,516.0,12 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-04,5,False
EGYPTAIR,3:50 PM,10:00 AM+1,518.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-26,5,False
EGYPTAIR,3:50 PM,10:00 AM+1,518.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-22,5,True
EGYPTAIR,3:50 PM,10:00 AM+1,518.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-19,5,False
EGYPTAIR,3:50 PM,10:00 AM+1,518.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-17,5,False
EGYPTAIR,3:50 PM,10:00 AM+1,518.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-25,5,False
EGYPTAIR,3:50 PM,10:00 AM+1,518.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-20,5,False
EGYPTAIR,3:50 PM,10:00 AM+1,518.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-04,5,False
EGYPTAIR,3:50 PM,10:00 AM+1,518.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-23,5,False
EGYPTAIR,3:50 PM,10:00 AM+1,518.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-27,5,False
EGYPTAIR,3:50 PM,10:00 AM+1,518.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-15,5,True
EGYPTAIR,3:50 PM,10:00 AM+1,518.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-08,5,True
EGYPTAIR,3:50 PM,10:00 AM+1,518.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-11,5,False
EGYPTAIR,3:50 PM,10:00 AM+1,518.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-10,5,False
TUNISAIR,11:45 AM,11:55 AM+1,518.0,25 hr 10 min,ORYParis-Orly Airport,2024-09-25,15,False
EGYPTAIR,10:05 PM,10:00 AM+1,519.0,12 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-21,5,True
EGYPTAIR,10:05 PM,10:00 AM+1,519.0,12 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-28,5,True
EGYPTAIR,3:50 PM,10:00 AM+1,521.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-21,5,True
EGYPTAIR,3:50 PM,10:00 AM+1,521.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-28,5,True
TUNISAIR,8:35 PM,7:55 PM+1,523.0,24 hr 20 min,ORYParis-Orly Airport,2024-09-20,15,False
EGYPTAIR,10:05 PM,10:00 AM+1,524.0,12 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-05,5,False
ROYAL AIR MAROC,8:00 AM,5:00 PM,525.0,10 hr,ORYParis-Orly Airport,2024-09-08,10,True
EGYPTAIR,3:50 PM,10:00 AM+1,526.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-05,5,False
ITA,1:55 PM,5:05 PM+1,526.0,28 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-14,6,True
ITA,1:55 PM,5:00 PM+1,526.0,28 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
EGYPTAIR,10:05 PM,10:00 AM+1,527.0,12 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-14,5,True
EGYPTAIR,3:50 PM,10:00 AM+1,529.0,19 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-14,5,True
TURKISH AIRLINES,2:10 PM,9:05 AM+1,529.0,19 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-28,16,True
"SWISS, LUFTHANSA",8:20 PM,10:50 AM+1,533.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-20,13,False
"LUFTHANSA, ITA",9:00 AM,5:05 PM,537.0,9 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-04,8,False
"LUFTHANSA, ITA",9:00 AM,5:05 PM,537.0,9 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-05,8,False
"LUFTHANSA, ITA",2:30 PM,9:35 AM+1,537.0,20 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-04,8,False
"LUFTHANSA, ITA",6:45 AM,5:05 PM,537.0,11 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-10,8,False
TUNISAIR,7:45 PM,7:55 PM+1,541.0,25 hr 10 min,ORYParis-Orly Airport,2024-09-27,15,False
"LUFTHANSA, ITA",6:35 PM,9:35 AM+1,544.0,16 hr,CDGParis Charles de Gaulle Airport,2024-09-04,8,False
"LUFTHANSA, ITA",6:05 AM,5:05 PM,544.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-04,8,False
"LUFTHANSA, ITA",7:35 PM,9:35 AM+1,544.0,15 hr,CDGParis Charles de Gaulle Airport,2024-09-04,8,False
"AUSTRIAN, ITA",8:15 PM,5:05 PM+1,545.0,21 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-04,4,False
"AUSTRIAN, ITA",5:55 PM,9:35 AM+1,545.0,16 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-04,4,False
"AUSTRIAN, ITA",8:15 PM,9:35 AM+1,545.0,14 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-04,4,False
"AUSTRIAN, ITA",3:55 PM,9:35 AM+1,545.0,18 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-04,4,False
TURKISH AIRLINES,12:05 PM,10:40 PM,546.0,11 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-14,16,True
TURKISH AIRLINES,2:10 PM,10:40 PM,546.0,9 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-04,16,False
TURKISH AIRLINES,2:10 PM,9:05 AM+1,546.0,19 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-04,16,False
TURKISH AIRLINES,4:05 PM,10:40 PM,546.0,7 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-04,16,False
TURKISH AIRLINES,4:05 PM,9:05 AM+1,546.0,18 hr,CDGParis Charles de Gaulle Airport,2024-09-04,16,False
TURKISH AIRLINES,5:55 PM,9:05 AM+1,546.0,16 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-04,16,False
TURKISH AIRLINES,7:50 PM,9:05 AM+1,546.0,14 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-04,16,False
TURKISH AIRLINES,4:05 PM,10:40 PM,546.0,7 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-14,16,True
TURKISH AIRLINES,2:10 PM,10:40 PM,546.0,9 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-14,16,True
TURKISH AIRLINES,11:15 AM,10:40 PM,546.0,12 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-04,16,False
TURKISH AIRLINES,7:20 AM,10:40 PM,546.0,16 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-04,16,False
TURKISH AIRLINES,7:20 AM,4:15 PM,546.0,9 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-04,16,False
LUFTHANSA,9:00 AM,11:10 PM,549.0,15 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
LUFTHANSA,6:45 AM,3:50 PM,549.0,10 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-10,7,False
LUFTHANSA,6:45 AM,11:10 PM,549.0,17 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,12:10 PM,11:10 PM,549.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
LUFTHANSA,12:10 PM,11:10 PM,549.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
LUFTHANSA,8:10 AM,11:10 PM,549.0,16 hr,CDGParis Charles de Gaulle Airport,2024-09-15,7,True
LUFTHANSA,2:25 PM,11:10 PM,549.0,9 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
LUFTHANSA,12:10 PM,11:10 PM,549.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,6:45 AM,11:10 PM,549.0,17 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
LUFTHANSA,2:25 PM,11:10 PM,549.0,9 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-21,7,True
LUFTHANSA,8:10 AM,11:10 PM,549.0,16 hr,CDGParis Charles de Gaulle Airport,2024-09-22,7,True
LUFTHANSA,9:00 AM,11:10 PM,549.0,15 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,6:45 AM,11:10 PM,549.0,17 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,12:10 PM,11:10 PM,549.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-22,7,True
LUFTHANSA,2:30 PM,11:10 PM,549.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-08,7,True
LUFTHANSA,12:10 PM,11:10 PM,549.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-08,7,True
LUFTHANSA,8:10 AM,11:10 PM,549.0,16 hr,CDGParis Charles de Gaulle Airport,2024-09-08,7,True
LUFTHANSA,12:10 PM,11:10 PM,549.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
LUFTHANSA,2:25 PM,11:10 PM,549.0,9 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
LUFTHANSA,6:05 AM,4:25 PM,550.0,11 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-21,7,True
LUFTHANSA,7:30 AM,4:25 PM,550.0,9 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-21,7,True
LUFTHANSA,7:30 AM,4:25 PM,550.0,9 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
LUFTHANSA,9:45 AM,4:25 PM,550.0,7 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-21,7,True
LUFTHANSA,9:45 AM,4:25 PM,550.0,7 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
LUFTHANSA,6:05 AM,4:25 PM,550.0,11 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
TURKISH AIRLINES,11:05 AM,9:05 AM+1,551.0,23 hr,CDGParis Charles de Gaulle Airport,2024-09-15,16,True
TURKISH AIRLINES,7:50 PM,9:05 AM+1,551.0,14 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-15,16,True
TURKISH AIRLINES,11:05 AM,9:05 AM+1,551.0,23 hr,CDGParis Charles de Gaulle Airport,2024-09-08,16,True
TURKISH AIRLINES,2:10 PM,9:05 AM+1,551.0,19 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-08,16,True
TURKISH AIRLINES,2:10 PM,9:05 AM+1,551.0,19 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-15,16,True
TURKISH AIRLINES,7:20 AM,10:40 PM,554.0,16 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-19,16,False
TURKISH AIRLINES,4:05 PM,10:40 PM,554.0,7 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-25,16,False
TURKISH AIRLINES,2:10 PM,10:40 PM,554.0,9 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-25,16,False
TURKISH AIRLINES,2:10 PM,10:40 PM,554.0,9 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-28,16,True
TURKISH AIRLINES,12:05 PM,10:40 PM,554.0,11 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-28,16,True
TURKISH AIRLINES,2:10 PM,9:05 AM+1,554.0,19 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-20,16,False
TURKISH AIRLINES,11:05 AM,10:40 PM,554.0,12 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-21,16,True
TURKISH AIRLINES,11:15 AM,10:40 PM,554.0,12 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-25,16,False
TURKISH AIRLINES,11:05 AM,10:40 PM,554.0,12 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-19,16,False
TURKISH AIRLINES,2:10 PM,10:40 PM,554.0,9 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-21,16,True
TURKISH AIRLINES,4:05 PM,10:40 PM,554.0,7 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-21,16,True
TURKISH AIRLINES,7:20 AM,10:40 PM,554.0,16 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-25,16,False
TURKISH AIRLINES,4:05 PM,10:40 PM,554.0,7 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-19,16,False
TURKISH AIRLINES,4:05 PM,9:05 AM+1,554.0,18 hr,CDGParis Charles de Gaulle Airport,2024-09-20,16,False
TURKISH AIRLINES,2:10 PM,10:40 PM,554.0,9 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-19,16,False
TURKISH AIRLINES,12:05 PM,10:40 PM,554.0,11 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-19,16,False
TURKISH AIRLINES,4:05 PM,9:05 AM+1,554.0,18 hr,CDGParis Charles de Gaulle Airport,2024-09-23,16,False
TURKISH AIRLINES,12:05 PM,10:40 PM,554.0,11 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-21,16,True
TURKISH AIRLINES,5:55 PM,9:05 AM+1,554.0,16 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-20,16,False
TURKISH AIRLINES,4:05 PM,4:15 PM+1,554.0,25 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-23,16,False
TURKISH AIRLINES,7:50 PM,9:05 AM+1,554.0,14 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-20,16,False
TURKISH AIRLINES,5:55 PM,9:05 AM+1,554.0,16 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-23,16,False
TURKISH AIRLINES,5:55 PM,4:15 PM+1,554.0,23 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-23,16,False
TURKISH AIRLINES,7:50 PM,9:05 AM+1,554.0,14 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-23,16,False
TURKISH AIRLINES,7:50 PM,4:15 PM+1,554.0,21 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-23,16,False
TURKISH AIRLINES,4:05 PM,10:40 PM,554.0,7 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-23,16,False
TURKISH AIRLINES,2:10 PM,9:05 AM+1,554.0,19 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-23,16,False
TURKISH AIRLINES,2:10 PM,10:40 PM,554.0,9 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-23,16,False
